346275392090423296	"anemia, hormones, depression &amp; paxil are totally getting the best of me this morning. getting out of bed is haaard."
347746008903581696	my creativity was blocked by lithium and prozac and wellbutrin and paxil and zoloft and effexor and lexapro and cymbalta and abilify-
351423946706526209	the #zombieapocalypse will stem from paxil w/d symptoms. mark my words.
331146154786041856	For anxiety to penetrate through my drowsy haze (a result of the triumvirate of fluoxetine, pregabalin, amoxicillin?) is pretty good going.
343602068067581952	@deltrimental i came off pristiq in july last year. i still get brain zaps when tired. my genitals aren't numb now tho - swings/roundabouts
347713864009408513	@MissMazyGG anxiety has been so high. But yeah, if your dosage is high its hard to come off. I had to detox from pristiq (its cousin drug)
340535092873162752	anybody get involuntary facial spasms with prozac? mine is my right eye. does it go away or is time to try something else?
326575463835250689	@rbhu7_82 if i don't take my quetiapine i can stay awake for days!
329128359063859201	new meds have me out of it. i want therapy not doping up! i was highly functioning now have trouble standing! #quetiapine #bipolar
331370652881797120	-9.5lbs in 14 days. obvious now that i should have stopped the quetiapine a long long time ago before i got in this state
331411632213344256	extra quetiapine and two zopiclone still aren't helping me sleep. head full of broken biscuits at 4am with horrid intrusive thoughts
341242496321482753	(triggering) so... i'm taking quetiapine and tramadol pre-cutting. i'm allergic to tramadol...this should be interesting #selfharm
342324117812420609	all i have done today is sleep. and i still need to sleep more. this is a welcome change. #quetiapine
347461921676607489	"toothache. discovered that somewhere in the paracetamol, codeine, sertraline #quetiapine combination there is a bad mix. #hallucinating"
349974468547981317	"@bella_astre quetiapine made me eat all the sweets, the sour ones seem to help with the dry mouth"
351415959514390530	@disabledmedic Quetiapine perhaps gives most dramatic effect for single low dose. No, pts are not being lazy in bed 20 hours a day, asleep!
354343052212568066	"rt @bipolarblogger: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie'"
343153861915201538	rivaroxaban diary day 8. left knee is much better. right knee still painful. back ache receding but suspect it will come back once in bed.
345083262672175104	08.15 day 13 Rivaroxaban diary. Lower back ache, neck ache, hips and knees ache, short of breath, (am asthmatic) taken 2paracetamol, to bed.
345880550915059712	13.24 day 15 rivaroxaban diary. atrocious backache despite having taken paracetamol an hour ago. gone back to bed.
349303644262367234	"rivaroxaban diary day 25 muscle &amp; back pains were due to being on rvxbn for 10 days, on it + losartan for 8 days, + losartan only for 4 days"
332457979939016705	@doctorchristian is my memory really bad due to 900mg seroquel and 120mg cymbalta or the bipolar itself? i'm not remembering conversations
333037072992575490	@Basic_Chunnel @bromethazine I'm pretty lucid in all my dreams, and the Seroquel drowsiness carried over into the dream. LOLOL.
333203009209266176	i can only get about 7-8 hours of sleep on my own. but i got at least 16 hours with seroquel. i now see how people can get addicted.
333613151599869952	maybe cos of the insulin blocking effect of seroquel but i do feel sugar crashes when eat fast carbs. will feel ill. so avoid where poss.
343283459533443072	"trazodone isn't working. can't take seroquel at 430 am or i won't wake up until after 2 pm. stuck, painfully awake."
343376431864229889	why do i not remember going to bed or waking up (the answer: probably seroquel)
348336073967022080	i can't take this:( i thought having seroquel would make it easier but nope. my whole body feels like i have raw nerve endings going crazy
349006492898295808	@suedoelawyer and with seroquel i take half of a 25mg pill. and it knocks me out; i can sleep for 12 straight hours
350867989538684929	waitt..here it comes..the #seroquel is pulling me under..also i now have the sudden urge to procure food.. #fmlimugly
326928335110291456	but i don't want to take an ambien or trazodone or anything because i dint wanna restart my dependence upon them
327604889540755456	i think it's bad i'm consistently in bed by 9 and asleep by 9:15. #trazodone
328660565033639937	"holy shit, that trazodone actually knocked me the fuck out and took me for a ride"
333208965607456771	"trazodone is fun because you get high, slowly fade into sleep, then wake up drunk as hell."
339971334794772480	"i wish xanax made me tired. i also wish ambien, trazodone, lorazepam, lunesta, and temazepam did too. #tolerance #fml"
341622840933629953	trazodone has screwed up my sleep schedule. its helping tho.
346580466041778176	@nighttraumadoc it works otherwise. my pcp started me on trazodone before. i felt like i.had a frontal lobotomy the following day
348206994722783232	My Philly dr prescribed me Trazodone,1pill made me so fkn sick, couldnt move 2day.Xtreme migraine, puke, shakes. Any1else get that react?
350848441829687296	i went down to 100 mg of trazodone at night. the nightmares are gone but my insomnia got worse.
326995800024571906	sick of feeling tired. fed up of meds not working. loads to do today &amp; no freaking motivation or energy #venlafaxine #day9
327367830527963137	11 hours sleep and still i feel tired and dizzy #venlafaxine #day10
328794465395437568	so it seems that  if i take #venlafaxine in am i am drowsy all day. if i take in pm i don't sleep well. go figure.  #day14
329499342601854976	feel crap every morning. wake up after another restless night and just want to cry. #venlafaxine #day16
329975207488004096	i low carb but have just eaten my body weight in freakin carbs! i only hope the carb cravings are because i'm coming off the #venlafaxine
330685673055088640	dreamt i was squirting acid at wood lice - i woke screaming when they came at me. i do hope the dreams are the #venlafaxine withdrawal.
332929438713004034	@zombie_girl_2 i tried that going cold turkey on venlafaxine and depakote is not a good idea i dreamt colours and lost my fucking mind aghh!
342267219792781312	high off tramadol and venlafaxine in school omg help i'm falling asleep here
349627789009367040	holy shit no more xanax or risperidone. i will have withdrawals. still on viibryd but it's next. it makes me the sickest.
342907594135977986	@MVRCIVL VYVANSE GOT ME UP LIKE ZOMBIES.. XAN'S PUT ME DOWN, THEM BITCHES CALL ME ROMNEY.. THE WAY I STEADY CLOWN #txfreestyle #barrdout
343031253072764928	"@jordantaylor068 yeah, i'm on vyvanse and sometimes i have to be reminded to eat because i just forget."
343525207937544192	vyvanse make me so hyper and creative and i think of so many tweets
344152692547018752	vyvanse = 5 lines of coke. can't. stop. moving.
344865165608636416	@guccigreenery i felt drugged on ritalin. i love vyvanse. i can't tell i'm on it except for feeling better and calmer and more structured
344865863490473984	when im tweaked off vyvanse  i cant go into my room...cuse if i look at my shoes ill lose focus of everything and just think bout them
345176614683959298	the come down on vyvanse kicks my ass every time
326406322323066883	thought of work is overwhelming me so much i feel like crying but can't because olanzapine has me trapped in a zombie state #strugglewithin
326455480891346947	5hrs sleep last night but stayed awake today. lethargic &amp; low still. in bed &amp; can feel myself going hot &amp; cold :(  #venlafaxine #day7
326789014290055168	@dopamine_diva q makes me hungry. olanzapine made me want to eat my own arm!
327136020594307072	Wellbutrin, Zyprexa, Xanax, Effexor, Lamotrigine, Valium. Every day. I'm not even a person anymore. I'm a parody of an actual human being.
327202063299788801	i'm going to try for sleep. real sleep. not that light bastard that #venlafaxine brings me.
327692063460163585	cannot decide whether to take meds today. the #venlafaxine is wiping me out like the #citalopram did. i can't function on them. #day11
327793679634931712	after taking olanzapine i wake up and feel like i am in a straight jacket because my muscles feel stiff
328059687327109120	another night of 'light' sleep. feel low. subdued. sad.  #venlafaxine #day12
328244482455764994	if i become high i will not increase the lamotrigine as this will fuel the sleep problems
328248124399296512	tonight i am taking my #venlafaxine in the evening in pursuit of better sleep and less tired daytimes. wish me luck.
328645545411354625	over-eaten again just before bed. stuffed. good chance i will choke on my own vomit during sleep. i blame #olanzapine #timetochange #bipolar
329201654484328450	ooooop. anyone know if amoxicillin and pregabalin have an interaction? never had one with fluoxetine and losartan... so dizzy!
329340088809033730	"husband said i was a little 'high' tonight so encouraged me to take 7.5mg of olanzapine. now feel really really really sleepy, zzzz...."
329541278268264448	@ital_livity not getting any better here so dragging myself to gp. i'd rather be mad than comatose! hope ur doing ok #quetiapine
329617517578444802	@any1mouse jus Gt bck myself, hes puT me on citalopram in addition 2 the quetiapine! Im a bit worried as citalopram has made me manic before
329832584282513408	RP McMurphy was right about the trazodone being my new favorite bed-buddy. RIP, melatonin dreams. You were getting too weird - even for me.
329867012782309376	tearful this morning. desperately poor nights sleep. utterly fucked up by withdrawing so quickly from lamotrigine
329890622674718720	joints killing me now i have gone back up on the lamotrigine. sick of side effects. sick of meds. want my own self back. knackered today
330026374758797312	"me: why have i been sectioned, what psychotic symptoms do i have? psychiatrist: dancing.  i am now addicted to the antipsychotic olanzapine"
330070815049662465	coming off #quetiapine is harder than u think. nausea sickness hot and cold shivers twitching headache #bipolar #mentalhealth #medication
330249629247610880	"@ecrjones attempts at lamotrigine withdrawal, commuting by train every day and being back at work in a new role"
330545428493893632	Round 2 trazodone. Please just put me to sleep, not make me into a zombie the whole next day.
330740866807386112	@elizabethaf not addictive? 'ssri discontinuation syndrome.' i know someone who has been trying to come off venlafaxine for over two years &gt;
330877304140083200	#trazodone is one hell of a sleeping pill. it also makes you feel incredibly high.
330910232819679235	i feel like a pile of shit #sick #cold #stomach reacting to some antibiotics. i will never again take #ciprofloxacin
330991367222337536	slept! really slept! i think i can assume from that that the venlafaxine is now nearly out of my system :))
331478814888689664	@SpicyNyx I think I'm that too! Had rare breastmilk production on quetiapine, ultra rare hallucinations (not psychosis) on valproate.
331745125501915138	@thejeremyvine i once had an allergic reaction to the anti-convulsant lamotrigine.  i got a rash all over my body that looked like burns.
331818975681982464	morning fluoxetine burp makes me want to ralph.
331961284935434242	i love when my #trazodone kicks in after i've forgotten i've taken it. groggy tweets commence.
332175390044999680	Please be careful when withdrawing from any anti deps, benzos and/or hypnotics. Venlafaxine was a bad choice for me and worse withdrawl.
332176466940923904	@ftamalenus I keep telling myself 8 am, but I think the Trazodone fucks it up. :( It knocks me right out and won't let me wake up.
332280215931858945	can't sleep, but i'm afraid that the muscle tremors keep me awake even worse if i take promethazine in combination with fluoxetine...
332298447866707969	little did i know that i would go through withdrawals when coming off of effexor xr. #antidepressants
332302887940145152	@jessieeclayton take paxil then. no anxiety just happiness. but you et withdraws if you forget to take it.
332304295791824897	@spooniescouch @joodamsmith @seal_kim @sapril880 ant take anti seizure meds or anti depressants and cymbalta and savella made me very sick:(
332356011946016768	i reaaaallly need to take my paxil but it makes me feel so delirious and just messed up.
332391387901358081	@edaemus @waynehatesfruit oh that was only last night when i was delirious on quetiapine - you took advantage of the situation.
332511485043548162	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....
332666031778721792	@sarapekow need to switch bc def allergic to cymbalta :(
332906821624934400	has anyone ever had to take avelox?  i need some tricks to curb the nausea and help me with the hypotension.  #avelox #antibiotic #evil
332978332679409665	"@crimefish bum.  i was worried about mania on them, but i think the biffiness is going to be worse, especially coupled with quetiapine."
333029850547900416	i can't decide if i should watch mind-numbing reality tv on netflix or abuse my prescription for trazodone and sleep for fifteen hours
333047285430751232	narcotic, benzo, etc rx's arent the only meds addictive. if i miss a dose of wellbutrin or effexor, my hands shake crazy & i get brain zaps
333047948642492416	@BurberryWife sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good
333050589867028480	@burberrywife lamictal has a black box warning for rash? and they titrate you slowly. no side effects at all for me.  bad migraine today.
333180265264472065	i need help twitter. i was gradually coming off venlafaxine and now i'm completely off it i've been going though hell.
333249611403784193	today was hard - arguing with a professional. was told seroquel doesn't make you put on weight - i and my extra 20kg beg to differ.
333286778628870145	@MondaysMomma It's ok, I guess it's just a case of trial and error with antidepressants. Coming off venlafaxine has been so nasty :(
333294325951774720	@gusgreeper i can't believe how long it takes to be symptom free from this shit #paxil
333297273750564864	seroquel aka wake up at 2:30 and waste half your day sleeping.
333304563857780736	took 25 pills of lamictal cause that shit will fuck you up. yo eyes are outta focus and you can't walk straight but your happy as hell.
333358524274987008	@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!
333359537992118274	"i hate #zoloft because it makes me crazy revved up but i also hate #lamictal because it gives me ""stupid head"". ah, bipolar i disorder ?"
333450968328974336	@lk_gillan i started out with lyrica but i could no longer afford it &amp; it made me bloated. tried cymbalta &amp; my heart was beating wicked fast
333452116511309824	i am so tired right now. like i feel like i used to when i used to take seroquel and lithium. i haven't been this tired naturally ever
333457801953284097	i eat my trazodone and go to bed; wake up in the morning with holes in my head
333466989102239744	@bayerusnews sure is!  i no longer even own a car after being crippled by cipro (a bayer product!).  who needs a car when you can't walk!?
333519110946291712	"@tete_floue yeah, i couldn't function without sleep so i understand. with fluoxetine, im not sleeping as well, but still sleeping x"
333722857290989568	@weswroten @bullfrogr wow paxil sent me into a huge hypo manic mixed episode.
333735685406224385	@lucilleparr i take quetiapine and it's supposed to just relax me i end up falling asleep within 2 hours. my brain's always scattered haha
333782488428212226	i do wonder of that achille's will ever recover fully from the cipro.
333801812610138114	"i feel like a drug addict taking seroquel every night.. but oh well, great sleep beats no sleep. except the shitty feeling when you wake up"
333824061656412160	@CIPROisPOISON I'm in so much pain now... tendonitis, headaches, cognitive issues... I feel violated. #Cipro
333854639332151296	@iamcarrieeeeee coming off the lamotrigine. it's not acceptable to be in pain most of the time. struggled to get out of the bath on sat
333866431626235906	the drugs don't work!!! from fit to hobbling in a few days. off the pills but may need wks to recover &amp; be prone to ruptures #ciprofloxacin
333961182874566659	@noeleen3talk my mom is aged 72. she changed anti-depressants from aspen trazodone to zoloft. she has itchy scalp &amp; hairloss. could this be
333962515232985088	weird thing about paxil: feeling fully awake and energized and feeling completely tired and half-asleep at the same time.
333967101628923904	#tysabri  really takes it out on me. spent most of the day sleeping.
340177324798525440	i wish everyone i loved wasn't addicted to nicotine.
340233810903982080	you guys are going to have to hear about my withdrawal from paxil. unfollow while you have the chance!!!  day one....
340305120258564097	the nicotine in chewing tobacco is a deadly poison and it kills your taste buds.
340322414133129216	nicotine is literally poison. but sometimes you gotta find out the hard way. #headache
340332151184691200	the nicotine beast has me firmly gripped in it's gnarled yellow claw. #resistanceisfutile
340334658183110656	"i shivering like mad , time to have nicotine . muahahhaha ."
340339429329760256	@pizzavibes nicotine high lol i'm like fragile or s/t and it gets to me
340347328479260672	what idiot named it prozac instead of sadvil
340371556930818048	"@me_hypnoticeyes count kum hai, can't avoid it being a nicotine addict. :/"
340416031971500032	day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.
340513045916835840	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless
340520325110456323	i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!
340530953015402497	@itsmecreezy i hate to hear that.  taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally
340567278422728704	took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml
340660708364677120	Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.
340937210973016064	@ruraldocmd please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help
340951233055580160	"ran on an antibiotic this morning (having missed 4 days) and my legs ache like hell, not jsut the soft tissue either. levofloxacin is awful!"
340959965877522432	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness
340978989285908480	"@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)"
341008335463669760	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food
341027310780153856	"@christal_l yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though."
341042669327364096	i'm sick so i had a difflam lozenge and now my tongue is numb and i'm on tv aaahhhhhh
341115678557884416	@Fox1985 Cipro can permanently damage ALL tendons in the body.  If you enjoy being able to walk, you need to find a safer antibiotic!
341116202338361344	@teepeewest did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!
341118058305318912	@Angel_Long @PrincessDolly85 Cipro crippled me. You should also stay away from all other antibiotics in the same class (Levaquin, Avelox...)
341121734126231552	@jakefletcha @becki_65roses cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).
341212339883868160	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.
341306691310215168	@Sectioned_ Anybody know anything about side effects of venlafaxine? Come off 'em 6wks ago, still feeling awful. physical withdrawal awful
341632186849566720	remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.
341655044569047041	a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia
341664551076499457	i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.
341691080019943424	they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*
341696140116365312	i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it
341700947707314178	off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus
341732677487063042	im feeling so shitty. been out of prozac for four days:(((
341734697115742208	i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum
341752469287755776	Depression hurts, cymbalta can help. Jk. Cymbalta doesn't do shit except put a gun in your hand
341797745549516800	i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms
341818667773853696	feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse
341822266851594240	@OisEucalypt I was on muscle relaxant Baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/
341830080873504769	"i think i might be allergic to effexor. i just woke up feeling sick, meh."
341861781385383936	venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help
341903484242784256	@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel
341943632657543169	how anyone can say there is no withdrawal from prozac withdrawal is beyond me.  their answer is to go back on it and up the dose.
341964103297945600	i really feel like this fluoxetine is messing with my perspective time and people.
341966225259233281	how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse
342011049928687616	seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!
342087942472359936	vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it
342109935531868161	woah even 50mg seroquel hits like a thick fog
342124485253664768	no one likes me on my vyvanse #toochill #zombiemode
342150382698504192	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.
342163994209054720	quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!
342166652617629696	I keep hearing the words "Chris tucker, money talk mufucka" over and over in my head it's been happening for like an hour too. Fuck vyvanse
342222942853287936	@Zymymar stopped Zoloft cold turkey after I became suicidal, stopped Effexor because I was numb.
342229999450992640	why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality
342240470535139328	gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up
342283136480206848	Hmm, interesting. I may have been undergoing Baclofen withdrawal hence the anxiety for the past few months… #hypochondria
342299048105091072	i hate the low after the high on vyvanse
342310086363983873	on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms
342314998904786945	#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma
342322703556038657	i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis
342349802601844737	@luckystubbs reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own
342355917045645313	i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept
342359425400582144	i've had ocd symptoms like that for a while but seems like the seroquel exacerbates things and now this. :\
342369061524615168	I finally had an appetite, made food, gone. HUMIRA WHY WON'T YOU LET ME EAT
342376807527497730	@coolpharmgreg i don't care if they are toxic haha putting the cipro drops in is essentially equivalent to torture #oww
342393613180862465	@benderbach cause humira gives me a lot of rashes and like most of these drugs.. skin sensitivity happens
342397871229911040	@stillicides @stfumisogynists @schizophrenicgb *buts in* you don't wanna miss venlafaxine no no it made me so wonky missing one day! ouch
342476405872939008	'@dipndots95: my vyvanse makes me nocturnal ??'
342479732811644929	i'd gladly trade the #mtx  headache for #humira but after 5 months i still don't have the prescription. i function through vitamins &amp; motrin
342480912350576641	thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude
342537091495895040	vyvanse makes me having the sleeping schedule of a vampire.
342607933672148992	1/2 vitamin d malsorption and damaged photosynthesis of sun shine in to vitamin d from levaquin toxicity leading to calcium problems.
342671774519009280	"but still dr. maria jasinskas was right &amp; would have been if not for pharmacy; she said, ""you know sometimes vyvanse can make you depressed"""
342705807537868802	@brokenmind_ quetiapine was horrific for me in relation to wait gain. such a horror story. but the weight will come off one day at a time.
342730668704415745	@almostwell what problems did you have with humira, if you don't mind me asking. I tried infliximab it destroyed my liver.
342763086056419329	@AmberInnerGlow @eclipsedblue Me too, Remicade for a year, Humira, and had an allergic reaction to Cimzia, almost killed me in November.
342843798554046464	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.
342918945839411200	@kkarkatvantas1 (( when i used to take trazodone to sleep, people would make me stay up after i took it so they could watch me be high ))
343076301835472898	im having paroxetine withdrawals but thats ok cuz i still aint takin no moe fuck behavioral health ill be iight
343109117877026818	"almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro."
343130110569873409	adderall makes me vomit and vyvanse gives me migraines.. the struggle
343146080269111297	the #quetiapine is kicking in. bizarre thoughts tonight. tempted to take the whole lot. i won't - don't worry people. just odd thoughts.
343154435695980547	i'm always irritated on vyvanse because people can't think as fast as i can. it's like every conversation is with someone at a nursing home
343161902710542337	@ysabel_03 @bofier try something like wellbutrin - there are many better than zoloft (zombie-loft) and paxil for anxiety imo
343255526232178688	Does anyone on #tysabri get flu Iike symptoms, aches and pains, shivers a sweats I seem to get it about a week or so after I've had infusion
343359399659712512	rt @swagbologna: if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage
343472402082181120	21.55 Rivaroxaban diary day 8. Aches easing, back pain easing. Swollen lower legs like fluid retention. I take 20mg. Furosemide every a.m.
343476427846475776	@deltrimental @scribble_dragon comedown is hell. when i went cold turkey from effexor it was about two weeks before the zap noises stopped
343481297446006784	My Effexor has left me with the inability to cry. I was dry eyed watching "Into the Wild" and even one of those Sarah Mclachlan commercials
343482622871236608	i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about
343491179695964160	Too tired to function right now, thanks Humira. #naptime
343523993749434369	"rt @annie_monster: almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro."
343569840684007424	fuckin wired! not sleeping tonight. #vyvanse #whatdoido #yuuuuup
343814311971528705	"had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro."
343828151400554496	No med orders til Effexor is fully exited. Still having brain shivers, but mostly when I don't eat. #effexor #withdrawal #depression
343855437420052480	@onemoremum did i read in a blog post that you took venlafaxine? i am on 300mg and if i forget it for one day i can barely function the next
343885385077768193	restless arms &amp; legs! blood quetiapine :-/
343904497518669824	i've been sleeping most of my day away thanks to my humira shot. some days i feel like just giving up. #sick&amp;tired
343910899507154944	"at my old weight my bmi was 18.4. i hate seroquel and prozac and my new pill, i don't eat but still gain weight."
344013339350929408	@bmccarthy32 glad to here it's keppra over the others. lamictal made me a zombie. first seizure is a bitch eh?
344117668200210433	RT @ellus_cooper: @UCLAibd even w/ Humira: ab pain, cramps,nausea,vomitting, skin&joint problems, ulcers in mouth&fatique #uclaibdnurses2013
344173110209179648	@wayne386 they probably would have offered me the full anti psychotic menu had i not reacted badly to seroquel #handy #bonus
344189386763681792	@c4dispatches i was prescribed victoza for obesity in july 2010. i have been ill ever since. evil drug #diabetes
344220746198958080	i'm having to pee way too much this drive.. drinking too much water. fuck you 70mg vyvanse and your ability to dehydrate the fuck out of me.
344267687582642177	this rant could be #paxil withdrawl...or delayed divorce rage.
